Request id,Pickup point,Driver ID,Status,Pickup Date,Pickup Time,Drop Date,Drop Time,Day Of Week,Hour_of_Pickup,Time_slots,Ride_Sucess,Car_Avaibility
218,City,30,Cancelled,07-11-2016,6:14:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
219,City,283,Cancelled,07-11-2016,6:14:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
220,Airport,203,Trip Completed,07-11-2016,6:11:00 AM,07-11-2016,6:55:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
221,City,0,No Cars Available,07-11-2016,6:15:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
222,Airport,247,Trip Completed,07-11-2016,6:20:00 AM,07-11-2016,7:09:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
223,Airport,160,Trip Completed,07-11-2016,6:13:00 AM,07-11-2016,7:05:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
224,City,191,Cancelled,07-11-2016,6:17:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
225,City,245,Trip Completed,07-11-2016,6:15:59 AM,07-11-2016,7:28:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
226,City,0,No Cars Available,07-11-2016,6:20:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
227,Airport,151,Cancelled,07-11-2016,6:20:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
228,City,0,No Cars Available,07-11-2016,6:24:00 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
229,City,131,Cancelled,07-11-2016,6:23:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
230,City,0,No Cars Available,07-11-2016,6:27:00 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
231,City,0,No Cars Available,07-11-2016,6:26:00 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
232,City,22,Cancelled,07-11-2016,6:26:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
233,City,9,Cancelled,07-11-2016,6:27:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
234,City,54,Trip Completed,07-11-2016,6:27:00 AM,07-11-2016,7:22:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
235,City,61,Cancelled,07-11-2016,6:21:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
236,City,24,Cancelled,07-11-2016,6:31:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
237,City,56,Cancelled,07-11-2016,6:29:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
238,City,42,Trip Completed,07-11-2016,6:27:00 AM,07-11-2016,7:15:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
239,City,98,Cancelled,07-11-2016,6:24:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
240,City,168,Cancelled,07-11-2016,6:29:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
241,City,108,Trip Completed,07-11-2016,6:30:59 AM,07-11-2016,7:16:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
242,Airport,139,Trip Completed,07-11-2016,6:30:59 AM,07-11-2016,7:21:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
243,City,144,Trip Completed,07-11-2016,6:33:59 AM,07-11-2016,7:09:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
244,City,211,Cancelled,07-11-2016,6:30:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
245,City,69,Cancelled,07-11-2016,6:33:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
246,Airport,87,Trip Completed,07-11-2016,6:34:59 AM,07-11-2016,7:09:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
247,City,7,Cancelled,07-11-2016,6:33:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
248,City,166,Trip Completed,07-11-2016,6:37:59 AM,07-11-2016,7:44:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
249,City,39,Trip Completed,07-11-2016,6:30:59 AM,07-11-2016,7:14:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
250,Airport,66,Trip Completed,07-11-2016,6:29:00 AM,07-11-2016,7:34:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
251,Airport,268,Trip Completed,07-11-2016,6:36:00 AM,07-11-2016,7:08:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
252,City,107,Cancelled,07-11-2016,6:36:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
253,City,130,Cancelled,07-11-2016,6:43:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
254,City,0,No Cars Available,07-11-2016,6:40:00 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
255,City,0,No Cars Available,07-11-2016,6:43:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
256,Airport,80,Trip Completed,07-11-2016,6:43:59 AM,07-11-2016,7:38:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
257,Airport,89,Trip Completed,07-11-2016,6:37:59 AM,07-11-2016,7:50:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
258,Airport,273,Trip Completed,07-11-2016,6:36:00 AM,07-11-2016,7:18:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
259,City,0,No Cars Available,07-11-2016,6:46:00 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
260,City,118,Trip Completed,07-11-2016,6:45:00 AM,07-11-2016,7:54:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
261,City,165,Cancelled,07-11-2016,6:42:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
262,City,220,Cancelled,07-11-2016,6:40:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
263,City,0,No Cars Available,07-11-2016,6:43:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
264,City,12,Trip Completed,07-11-2016,6:50:59 AM,07-11-2016,7:40:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
265,City,193,Cancelled,07-11-2016,6:46:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
266,City,0,No Cars Available,07-11-2016,6:46:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
267,City,2,Trip Completed,07-11-2016,6:46:00 AM,07-11-2016,7:25:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
268,City,206,Cancelled,07-11-2016,6:52:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
269,City,81,Trip Completed,07-11-2016,6:43:59 AM,07-11-2016,7:43:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
270,City,124,Trip Completed,07-11-2016,6:53:59 AM,07-11-2016,7:50:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
271,Airport,243,Trip Completed,07-11-2016,6:53:00 AM,07-11-2016,7:31:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
272,City,0,No Cars Available,07-11-2016,6:49:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
273,Airport,261,Trip Completed,07-11-2016,6:50:59 AM,07-11-2016,7:54:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
274,City,0,No Cars Available,07-11-2016,6:49:59 AM,NA,NA,Monday,6,Early Morning,Not Availaible,No Car Availaible
275,City,22,Cancelled,07-11-2016,6:59:59 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
276,City,27,Cancelled,07-11-2016,6:52:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
277,City,198,Cancelled,07-11-2016,6:59:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
278,City,50,Cancelled,07-11-2016,6:55:00 AM,NA,NA,Monday,6,Early Morning,Cancelled,Availaible
279,Airport,109,Trip Completed,07-11-2016,6:58:00 AM,07-11-2016,7:47:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
280,Airport,219,Trip Completed,07-11-2016,7:05:00 AM,07-11-2016,7:41:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
281,City,131,Trip Completed,07-11-2016,7:00:59 AM,07-11-2016,8:10:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
282,City,141,Trip Completed,07-11-2016,6:56:00 AM,07-11-2016,8:10:59 AM,Monday,6,Early Morning,Full_Filled,Availaible
283,Airport,196,Trip Completed,07-11-2016,7:00:59 AM,07-11-2016,7:31:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
284,City,298,Cancelled,07-11-2016,7:05:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
285,City,74,Trip Completed,07-11-2016,7:02:00 AM,07-11-2016,7:40:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
286,City,82,Trip Completed,07-11-2016,6:58:00 AM,07-11-2016,7:54:00 AM,Monday,6,Early Morning,Full_Filled,Availaible
287,City,0,No Cars Available,07-11-2016,7:05:00 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
288,City,0,No Cars Available,07-11-2016,7:05:00 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
289,City,44,Cancelled,07-11-2016,7:09:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
290,City,195,Cancelled,07-11-2016,7:12:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
291,City,224,Cancelled,07-11-2016,7:05:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
292,City,231,Trip Completed,07-11-2016,7:14:00 AM,07-11-2016,7:50:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
293,City,176,Cancelled,07-11-2016,7:06:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
294,City,278,Cancelled,07-11-2016,7:12:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
295,Airport,297,Cancelled,07-11-2016,7:09:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
296,Airport,144,Trip Completed,07-11-2016,7:12:00 AM,07-11-2016,7:54:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
297,Airport,206,Trip Completed,07-11-2016,7:12:59 AM,07-11-2016,7:43:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
298,City,238,Cancelled,07-11-2016,7:15:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
299,City,284,Cancelled,07-11-2016,7:12:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
300,City,0,No Cars Available,07-11-2016,7:12:59 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
301,City,233,Trip Completed,07-11-2016,7:16:59 AM,07-11-2016,8:17:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
302,City,209,Cancelled,07-11-2016,7:16:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
303,Airport,276,Trip Completed,07-11-2016,7:18:59 AM,07-11-2016,8:00:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
304,City,221,Trip Completed,07-11-2016,7:21:00 AM,07-11-2016,7:50:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
305,City,272,Cancelled,07-11-2016,7:16:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
306,City,15,Cancelled,07-11-2016,7:19:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
307,City,70,Cancelled,07-11-2016,7:19:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
308,City,105,Cancelled,07-11-2016,7:21:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
309,City,240,Cancelled,07-11-2016,7:18:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
310,Airport,13,Trip Completed,07-11-2016,7:24:00 AM,07-11-2016,8:28:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
311,Airport,149,Trip Completed,07-11-2016,7:27:00 AM,07-11-2016,8:07:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
312,City,5,Trip Completed,07-11-2016,7:27:00 AM,07-11-2016,8:30:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
313,City,53,Trip Completed,07-11-2016,7:25:59 AM,07-11-2016,8:35:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
314,Airport,275,Trip Completed,07-11-2016,7:28:00 AM,07-11-2016,8:15:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
315,City,278,Cancelled,07-11-2016,7:34:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
316,City,290,Cancelled,07-11-2016,7:25:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
317,City,145,Cancelled,07-11-2016,7:28:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
318,City,146,Trip Completed,07-11-2016,7:28:00 AM,07-11-2016,8:42:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
319,City,161,Cancelled,07-11-2016,7:32:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
320,City,187,Trip Completed,07-11-2016,7:31:59 AM,07-11-2016,8:44:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
321,City,119,Cancelled,07-11-2016,7:30:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
322,City,26,Trip Completed,07-11-2016,7:31:00 AM,07-11-2016,8:10:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
323,City,57,Cancelled,07-11-2016,7:35:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
324,City,85,Cancelled,07-11-2016,7:40:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
325,City,182,Trip Completed,07-11-2016,7:34:00 AM,07-11-2016,8:44:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
326,City,110,Cancelled,07-11-2016,7:32:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
327,City,240,Cancelled,07-11-2016,7:32:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
328,City,59,Cancelled,07-11-2016,7:32:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
329,Airport,254,Trip Completed,07-11-2016,7:41:59 AM,07-11-2016,8:48:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
330,Airport,223,Trip Completed,07-11-2016,7:38:59 AM,07-11-2016,8:51:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
331,City,0,No Cars Available,07-11-2016,7:47:00 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
332,City,259,Cancelled,07-11-2016,7:40:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
333,City,37,Trip Completed,07-11-2016,7:43:00 AM,07-11-2016,8:52:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
334,City,103,Cancelled,07-11-2016,7:40:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
335,City,197,Trip Completed,07-11-2016,7:38:59 AM,07-11-2016,8:23:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
336,Airport,81,Trip Completed,07-11-2016,7:50:00 AM,07-11-2016,8:44:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
337,City,0,No Cars Available,07-11-2016,7:50:00 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
338,City,248,Trip Completed,07-11-2016,7:50:00 AM,07-11-2016,8:55:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
339,Airport,44,Trip Completed,07-11-2016,7:48:59 AM,07-11-2016,8:45:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
340,City,289,Cancelled,07-11-2016,7:50:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
341,City,94,Cancelled,07-11-2016,7:45:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
342,City,0,No Cars Available,07-11-2016,7:50:59 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
343,City,129,Trip Completed,07-11-2016,7:57:00 AM,07-11-2016,8:55:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
344,City,0,No Cars Available,07-11-2016,7:51:59 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
345,City,164,Cancelled,07-11-2016,7:51:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
346,City,273,Cancelled,07-11-2016,7:54:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
347,City,284,Cancelled,07-11-2016,7:50:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
348,City,0,No Cars Available,07-11-2016,7:54:00 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
349,City,0,No Cars Available,07-11-2016,7:50:59 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
350,City,96,Trip Completed,07-11-2016,7:53:00 AM,07-11-2016,8:39:59 AM,Monday,7,Early Morning,Full_Filled,Availaible
351,City,99,Trip Completed,07-11-2016,7:53:00 AM,07-11-2016,8:55:00 AM,Monday,7,Early Morning,Full_Filled,Availaible
352,City,20,Cancelled,07-11-2016,7:54:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
353,City,72,Cancelled,07-11-2016,7:54:59 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
354,City,116,Cancelled,07-11-2016,7:59:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
355,City,176,Cancelled,07-11-2016,7:54:00 AM,NA,NA,Monday,7,Early Morning,Cancelled,Availaible
356,City,0,No Cars Available,07-11-2016,8:03:00 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
357,Airport,24,Trip Completed,07-11-2016,8:00:00 AM,07-11-2016,9:08:00 AM,Monday,8,Morning,Full_Filled,Availaible
358,City,153,Cancelled,07-11-2016,8:00:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
359,City,0,No Cars Available,07-11-2016,7:57:59 AM,NA,NA,Monday,7,Early Morning,Not Availaible,No Car Availaible
360,Airport,35,Trip Completed,07-11-2016,8:01:59 AM,07-11-2016,9:04:59 AM,Monday,8,Morning,Full_Filled,Availaible
361,City,262,Trip Completed,07-11-2016,8:04:59 AM,07-11-2016,8:48:00 AM,Monday,8,Morning,Full_Filled,Availaible
362,City,22,Trip Completed,07-11-2016,8:00:59 AM,07-11-2016,9:17:59 AM,Monday,8,Morning,Full_Filled,Availaible
363,City,249,Cancelled,07-11-2016,8:01:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
364,City,0,No Cars Available,07-11-2016,8:04:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
365,City,0,No Cars Available,07-11-2016,8:06:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
366,City,158,Cancelled,07-11-2016,8:03:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
367,City,0,No Cars Available,07-11-2016,8:03:00 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
368,City,111,Cancelled,07-11-2016,8:06:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
369,City,0,No Cars Available,07-11-2016,8:03:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
370,City,73,Trip Completed,07-11-2016,8:06:00 AM,07-11-2016,8:32:00 AM,Monday,8,Morning,Full_Filled,Availaible
371,City,158,Cancelled,07-11-2016,8:06:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
372,City,0,No Cars Available,07-11-2016,8:06:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
373,Airport,102,Trip Completed,07-11-2016,8:09:00 AM,07-11-2016,9:15:59 AM,Monday,8,Morning,Full_Filled,Availaible
374,Airport,264,Trip Completed,07-11-2016,8:10:00 AM,07-11-2016,9:02:59 AM,Monday,8,Morning,Full_Filled,Availaible
375,Airport,279,Trip Completed,07-11-2016,8:06:59 AM,07-11-2016,9:26:00 AM,Monday,8,Morning,Full_Filled,Availaible
376,City,77,Trip Completed,07-11-2016,8:10:59 AM,07-11-2016,8:48:59 AM,Monday,8,Morning,Full_Filled,Availaible
377,City,47,Cancelled,07-11-2016,8:10:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
378,City,186,Cancelled,07-11-2016,8:07:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
379,City,130,Cancelled,07-11-2016,8:17:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
380,Airport,8,Trip Completed,07-11-2016,8:17:59 AM,07-11-2016,9:17:59 AM,Monday,8,Morning,Full_Filled,Availaible
381,City,108,Cancelled,07-11-2016,8:16:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
382,City,253,Trip Completed,07-11-2016,8:16:59 AM,07-11-2016,9:11:00 AM,Monday,8,Morning,Full_Filled,Availaible
383,City,200,Cancelled,07-11-2016,8:20:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
384,Airport,231,Trip Completed,07-11-2016,8:17:59 AM,07-11-2016,8:54:00 AM,Monday,8,Morning,Full_Filled,Availaible
385,City,0,No Cars Available,07-11-2016,8:20:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
386,City,68,Cancelled,07-11-2016,8:29:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
387,Airport,228,Trip Completed,07-11-2016,8:19:00 AM,07-11-2016,9:07:00 AM,Monday,8,Morning,Full_Filled,Availaible
388,City,0,No Cars Available,07-11-2016,8:20:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
389,City,266,Trip Completed,07-11-2016,8:19:59 AM,07-11-2016,9:17:00 AM,Monday,8,Morning,Full_Filled,Availaible
390,City,0,No Cars Available,07-11-2016,8:16:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
391,City,107,Cancelled,07-11-2016,8:23:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
392,Airport,193,Trip Completed,07-11-2016,8:23:00 AM,07-11-2016,9:10:00 AM,Monday,8,Morning,Full_Filled,Availaible
393,City,212,Cancelled,07-11-2016,8:26:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
394,Airport,260,Trip Completed,07-11-2016,8:22:00 AM,07-11-2016,8:58:59 AM,Monday,8,Morning,Full_Filled,Availaible
395,City,276,Cancelled,07-11-2016,8:32:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
396,City,0,No Cars Available,07-11-2016,8:29:00 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
397,City,72,Cancelled,07-11-2016,8:23:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
398,City,159,Trip Completed,07-11-2016,8:26:00 AM,07-11-2016,9:31:59 AM,Monday,8,Morning,Full_Filled,Availaible
399,City,232,Cancelled,07-11-2016,8:25:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
400,City,32,Cancelled,07-11-2016,8:29:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
401,City,43,Cancelled,07-11-2016,8:26:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
402,Airport,69,Trip Completed,07-11-2016,8:30:59 AM,07-11-2016,9:01:59 AM,Monday,8,Morning,Full_Filled,Availaible
403,City,79,Cancelled,07-11-2016,8:35:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
404,City,120,Cancelled,07-11-2016,8:39:00 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
405,City,132,Trip Completed,07-11-2016,8:29:00 AM,07-11-2016,9:34:59 AM,Monday,8,Morning,Full_Filled,Availaible
406,Airport,201,Trip Completed,07-11-2016,8:35:59 AM,07-11-2016,9:33:59 AM,Monday,8,Morning,Full_Filled,Availaible
407,City,294,Cancelled,07-11-2016,8:32:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
408,City,0,No Cars Available,07-11-2016,8:36:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
409,City,216,Cancelled,07-11-2016,8:33:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
410,City,274,Trip Completed,07-11-2016,8:33:59 AM,07-11-2016,9:24:59 AM,Monday,8,Morning,Full_Filled,Availaible
411,City,53,Cancelled,07-11-2016,8:36:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
412,City,107,Cancelled,07-11-2016,8:36:59 AM,NA,NA,Monday,8,Morning,Cancelled,Availaible
413,City,0,No Cars Available,07-11-2016,8:36:59 AM,NA,NA,Monday,8,Morning,Not Availaible,No Car Availaible
